,id,suggestion,author,date_created,last_upvoted,comments,status,votes
1327,314409,Map for your local area that shows people near you,Tanner,07 Jul,03 Oct,1,Closed,2
1328,314285,Filter by continent,Lukas,07 Jul,24 Aug,1,Open,2
1329,311006,Filter wants future children,Randle,24 Jun,07 Jul,1,Closed,2
1330,308723,Notifications on chat tab back to how many unread you have rather than how many ,Quincey,16 Jun,01 Sep,1,Open,2
1331,307288,Work on conversation glitch,Allie,11 Jun,25 Oct,1,Closed,2
1332,269463,See whos in your general area,Ty,07 Jan,15 Apr,1,Closed,2
1333,221738,Add a date andor version number when suggestions get added,Taylor,"05 Oct, 2021",03 Jul,1,Closed,2
1334,170171,Bug on the verification,Mel,"16 Mar, 2021",03 Jul,1,Open,2
1335,337158,Daily out of 100 swipe tracker,Tustin,17 Oct,19 Oct,0,Open,2
1336,336237,How to retake an account verification picture,Leandro Garcia,11 Oct,12 Oct,0,Open,2
1337,334938,Be able to add your own dates,Evin Mears,05 Oct,09 Oct,0,Open,2
1338,334579,Message translation,Neil,03 Oct,12 Oct,0,Open,2
1339,334378,Likes you tab skip button,Elle,02 Oct,18 Oct,0,Open,2
1340,330427,Add a not sure option to swiping,Becky Koyle,17 Sep,23 Oct,0,Open,2
1341,328084,View profiles without opening the chat,Kara,09 Sep,13 Oct,0,Open,2
1342,327253,Allow option to turn off international views of profile,RK,06 Sep,13 Oct,0,Open,2
1343,325958,Date they swiped on you,Ariel,01 Sep,23 Oct,0,Open,2
1344,325951,Body positive filter for body type,Stevo,01 Sep,14 Oct,0,Open,2
1345,325943,Filter by school,Josh,01 Sep,13 Oct,0,Open,2
1346,325928,Add ancestry information,Coleman,01 Sep,13 Oct,0,Open,2
1347,323786,Sister sisterinlaw mode let them help me improve my profile,Adam Montie,22 Aug,13 Oct,0,Open,2
1348,320973,Height optional,Nick,07 Aug,14 Oct,0,Open,2
1349,320387,Compatibility quiztest,Noel S,04 Aug,01 Nov,0,Open,2
1350,318719,Remove profiles not wanting to be seen again,Stephen,27 Jul,01 Sep,0,Open,2
1351,317900,Within your state option,Kersten,23 Jul,13 Oct,0,Open,2
1352,316491,Ratio of swipe ups to downs,Corban Critchfield,16 Jul,13 Oct,0,Open,2
1353,314957,Stats data analytics as paid feature,User,09 Jul,29 Aug,0,Open,2
1354,314698,Change using the word resurrection,Joseph Thompson,08 Jul,30 Sep,0,Open,2
1355,314580,Make mutual friendlier to older age groups,Shelly Bingham,07 Jul,13 Oct,0,Open,2
1356,314503,Bring back generic notes,Daniel,07 Jul,16 Oct,0,Closed,2
1357,314450,Premium for beta testers,rachel,07 Jul,30 Sep,0,Closed,2
1358,314380,Make algorithm show profiles similar to ones i swipe up on,Tyler,07 Jul,30 Sep,0,Open,2
1359,313594,Show a profiles location on the map,D. Coston,05 Jul,26 Oct,0,Open,2
1360,313591,Allow bio copying for easy translation,D. Coston,05 Jul,26 Oct,0,Open,2
1361,307616,Reset all swipe ups just not those youve messaged,Christopher,12 Jun,10 Oct,0,Closed,2
1362,306136,Deactivate accounts not being actively used,Spencer,07 Jun,11 Sep,0,Closed,2
1363,297801,Send a mutual dates suggestion in a note,Joshua,05 May,21 Jul,0,Open,2
1364,293650,Badge if someone is on mutualup,Adam,17 Apr,11 Jun,0,Open,2
1365,286802,Liking or hearting individual photos,Caio,19 Mar,10 Jul,0,Closed,2
1366,253888,Filter career type,Joel,"04 Dec, 2021",28 May,0,Open,2
1367,252637,Read receipts,Daniel,"02 Dec, 2021",01 Sep,0,Closed,2
1368,232732,Event changes or opt out,Cottam,"15 Nov, 2021",13 Oct,0,Open,2
1369,220166,New update,ClassyLady,"28 Sep, 2021","17 Oct, '21",0,Open,2
1370,212007,See if they actually have seen your message,Karli,"08 Sep, 2021",13 Oct,0,Closed,2
1371,204124,Potentially pending,Jackson,"23 Aug, 2021","17 Dec, '21",0,Closed,2
1372,203820,Make the ward hop indicator on a profile clearer,Tay,"19 Aug, 2021","29 Dec, '21",0,Open,2
1373,200575,Paid user or not,David,"28 Jul, 2021",16 Jan,0,Closed,2
1374,195211,How many times someone has viewed your profile,Courtney,"02 Jul, 2021",07 Jul,0,Closed,2
1375,194008,This group is awesome,Jackline Akao,"25 Jun, 2021","07 Aug, '21",0,Closed,2
1376,192540,Outside preferred radius,Moses,"18 Jun, 2021",07 Jul,0,Closed,2
1377,189233,See when your message is seen,Joseph Uzoho,"05 Jun, 2021","01 Aug, '21",0,Closed,2
1378,184450,Calendar feature,Kat,"10 May, 2021","23 Jun, '21",0,Closed,2
1379,183875,Ideal timeline,Sassafrass,"06 May, 2021",09 Aug,0,Closed,2
1380,182877,A wall to talk like on facebook,Grace-Caroline,"30 Apr, 2021",07 Jul,0,Closed,2
1381,174982,Create a support for huawei app gallery,EfraÃ­m LÃ³pez CÃ³rdoba,"30 Mar, 2021","10 May, '21",0,Open,2
1382,319125,Cant see whete they went on a mission,Rachel,28 Jul,28 Jul,1,Closed,1
1383,319103,Can no longer see where they go to school,Rachel,28 Jul,28 Jul,1,Open,1
1384,316428,Filter drinking,I wish I could filter out those that drink at all,16 Jul,16 Jul,1,Open,1
1385,315070,User full disclosure,K Anon,09 Jul,09 Jul,1,Open,1
1386,315066,Modesty standards for men too,K Anon,09 Jul,09 Jul,1,Closed,1
1387,313600,Option to not show mission status,D. Coston,05 Jul,05 Jul,1,Closed,1
1388,312976,See who reported you,Rachel,01 Jul,01 Jul,1,Closed,1
1389,312948,Review before suspending a reported account,Rachel,01 Jul,01 Jul,1,Closed,1
1390,311735,Mode for only mutual dates,Joseph p,28 Jun,28 Jun,1,Closed,1
1391,285758,Bountiful mode 15 bounty to whoever can set you up on a good date,Steve,13 Mar,13 Mar,1,Closed,1
1392,281777,Put peoples zodiac sign on their profile,Foster Pratt,21 Feb,21 Feb,1,Open,1
1393,267770,Activate profile boost button is not working,Isabel,"31 Dec, 2021","31 Dec, '21",1,Closed,1
1394,184202,See my profile,Alexa,"08 May, 2021","08 May, '21",1,Closed,1
1395,183059,See if theyve seen your message,Will,"03 May, 2021","03 May, '21",1,Closed,1
1396,340465,Unmatching,Leandro Garcia,2 days ago,2 days ago,0,Open,1
1397,339840,Static location,JN,30 Oct,30 Oct,0,Open,1
1398,339181,Prove your age,Jeff,27 Oct,27 Oct,0,Feedback Needed,1
1399,339085,Reply option to a particular message in chat by long pressing,MG,26 Oct,26 Oct,0,Feedback Needed,1
1400,161005,See who i have liked,Moses,"19 Feb, 2021",today,81,Feedback Needed,1.2000
1401,170983,Watch an ad to see a person who likes you,Anonymous,"19 Mar, 2021",yesterday,35,Feedback Needed,627
1402,161962,Last onlinerecently active,Moses,"22 Feb, 2021",today,54,Feedback Needed,598
1403,177816,Skip a profile save for later,Brian,"11 Apr, 2021",today,42,Feedback Needed,521
1404,164928,Filter church activity,Moses,"01 Mar, 2021",30 Oct,47,Released,483
1405,296565,Remove swipe limit,Sheppard,30 Apr,yesterday,66,Feedback Needed,381
1406,161000,Dark mode,Moses,"19 Feb, 2021",2 days ago,11,Feedback Needed,224
1407,169459,Voice messaging,Johnson Daniel Kalu,"15 Mar, 2021",30 Oct,18,Feedback Needed,206
1408,164962,Hide inactive profiles,Dallin,"02 Mar, 2021",today,4,Feedback Needed,199
1409,161961,Conversation prompts,Moses,"22 Feb, 2021",28 Oct,26,Feedback Needed,167
1410,165044,Neighboring countries filter,Erik,"02 Mar, 2021",today,19,Feedback Needed,164
1411,165319,Higher character count in bio,Qaseem,"02 Mar, 2021",today,18,Feedback Needed,162
1412,165991,Search by name,Morgan,"03 Mar, 2021",01 Nov,27,Feedback Needed,155
1413,165329,Increase photo count,Qaseem Maajid-Bey,"02 Mar, 2021",01 Nov,4,Feedback Needed,139
1414,170628,Match explanations,Aidan Nemelka,"18 Mar, 2021",25 Oct,6,Feedback Needed,129
1415,174999,Allow short videos to be added to profile,Jeannine,"30 Mar, 2021",29 Oct,27,Feedback Needed,128
1416,165005,Share photos send photos in chat,Ejkl,"02 Mar, 2021",2 days ago,20,Feedback Needed,117
1417,170306,Profile analytics,Robert,"17 Mar, 2021",30 Oct,19,Feedback Needed,115
1418,179902,Mutual games,Joe,"17 Apr, 2021",20 Oct,11,Feedback Needed,106
1419,169249,Video call speed dating,Anonymous,"13 Mar, 2021",18 Oct,14,Feedback Needed,94
1420,169448,Change unmatch reasons,Nate,"15 Mar, 2021",14 Oct,9,Feedback Needed,78
1421,176350,Display full name,KH,"05 Apr, 2021",14 Oct,38,Feedback Needed,76
1422,172670,Show approximate number of people in range,Robert,"17 Mar, 2021",01 Nov,2,Feedback Needed,74
1423,175785,Bring back old matches,Greg,"01 Apr, 2021",2 days ago,5,Feedback Needed,72
1424,164958,Nudges or reminders,Sarah,"02 Mar, 2021",29 Sep,2,Feedback Needed,70
1425,338157,Display where the person actually lives instead of just where that person is tra,Angie,21 Oct,today,1,Feedback Needed,5
1426,334432,See notes sent and read status,Trevor,03 Oct,01 Nov,1,Feedback Needed,5
1427,336290,Make notes great again,N,12 Oct,18 Oct,0,Feedback Needed,4
1428,334096,Filter by school attendance,Jacob,01 Oct,19 Oct,0,Feedback Needed,4
1429,337572,People who have liked me can bypass filters,Tustin,19 Oct,24 Oct,0,Feedback Needed,3
1430,335574,Stop just swipe and allow more communication,Zac,08 Oct,today,0,Feedback Needed,2
1431,332372,Filter by persons name,Jonathan Hansen,25 Sep,19 Oct,0,Feedback Needed,2
1432,329849,Short profile videos,Samuel Roberts,15 Sep,15 Sep,1,Feedback Needed,1
1433,337834,Lets talk about prompt,Virginia,20 Oct,20 Oct,0,Feedback Needed,1
1434,336846,Member status filter,Tyler,14 Oct,14 Oct,0,Feedback Needed,1
1435,333056,Edit a message that has been sent,Richard Bernal,27 Sep,27 Sep,0,Feedback Needed,1
1436,332306,Add how many kids,Stacie Tillotson,24 Sep,24 Sep,0,Feedback Needed,1
1437,328515,Delete messages,LÃ­a,11 Sep,11 Sep,0,Feedback Needed,1
1438,168489,Let queer members match with other queer members,Rachel,"10 Mar, 2021",31 Oct,132,Open,1.1000
1439,165279,Birthday surprise,Jefferson Glenn,"02 Mar, 2021",29 Oct,10,Open,288
1440,161959,Filter has children or not,Moses,"22 Feb, 2021",13 Oct,29,Released,256
1441,161947,Filter interest level,Moses,"22 Feb, 2021",19 Oct,39,Released,243
1442,157427,Video chat,Moses,"03 Feb, 2021",yesterday,24,Released,190
1443,175881,Free trial,Erica,"01 Apr, 2021",yesterday,26,Closed,156
1444,164933,Filter temple recommend,Moses,"01 Mar, 2021",29 Oct,16,Released,145
1445,161963,Filter politics,Moses,"22 Feb, 2021",19 Oct,25,Closed,143
1446,164926,Share a profile,Moses,"01 Mar, 2021",19 Oct,21,Released,134
1447,161966,Filter divorced,Moses,"22 Feb, 2021",01 Nov,27,Released,120
1448,172738,Show likelyhood to respond,Josh,"23 Mar, 2021",13 Oct,12,Closed,88
1449,169296,Filter weight,Pedro,"14 Mar, 2021",14 Oct,32,Closed,86
1450,172181,Filter those that like you,Collin,"21 Mar, 2021",19 Oct,7,Closed,84
1451,176175,Dealbreakers,Damian,"03 Apr, 2021",14 Oct,10,Closed,82
1452,170905,Penalize ignoring a message from a match,Daniel,"18 Mar, 2021",25 Oct,26,Closed,79
1453,164998,Filter ethnicity,B,"02 Mar, 2021",17 Oct,23,Closed,76
1454,171625,An are you dating someone thing,Mathieu Brewer,"20 Mar, 2021",14 Oct,5,Closed,72
1455,179921,Notes should be one per day anytime i want to use it not once every 24 hrs exact,Eliot,"18 Apr, 2021",10 Oct,4,Open,67
1456,170894,Filter specific tag,Sanford Bassett,"18 Mar, 2021",17 Oct,61,Open,60
1457,176262,Add additional location filter by state,Ryan,"04 Apr, 2021",02 Oct,8,Open,51
1458,184861,List view of people whove liked you,Anonymous,"12 May, 2021",24 Sep,8,Closed,50
1459,197289,Ghosting ratio,Sunny,"10 Jul, 2021",13 Oct,6,Open,49
1460,170233,Group date feature,Jaden,"16 Mar, 2021",12 Sep,8,Open,48
1461,172119,A notification sound,Bradley,"21 Mar, 2021",12 Sep,3,Open,48
1462,253422,Description first optionally,Jackson,"03 Dec, 2021",13 Oct,3,Open,45
1463,161964,Filter pets,Moses,"22 Feb, 2021",13 Oct,2,Closed,45
1464,180047,Not for me instead of no reason,Kay,"19 Apr, 2021",19 Oct,1,Open,42
1465,174225,Time stamps,emma,"27 Mar, 2021",yesterday,3,Open,41
1466,184344,Picture upload zoom issue,Daniel,"09 May, 2021",22 Oct,6,Open,40
1467,203487,When ward hopping have option to display both real and hopped location,Matt Eden,"17 Aug, 2021",01 Sep,4,Open,38
1468,165040,Add spotify top artists,Moses,"02 Mar, 2021",13 Oct,8,Open,37
1469,176263,Reset all down swipes option,Ryan,"04 Apr, 2021",14 Oct,3,Closed,36
1470,190177,See who liked me list view,Michael Patterson,"09 Jun, 2021",20 Sep,8,Open,35
1471,198340,Filter body type,Stephanie,"17 Jul, 2021",13 Oct,9,Open,33
1472,181754,Filter exclude utah from results,Chris,"26 Apr, 2021",20 Oct,4,Open,33
1473,200161,Filter language,Paige,"27 Jul, 2021",26 Aug,15,Closed,32
1474,192803,Friends only section,Adam fox,"19 Jun, 2021",17 Oct,14,Open,32
1475,202492,Make the about me section a required field,Moses Lotulelei,"10 Aug, 2021",13 Oct,4,Open,32
1476,183909,Show new people by most compatible first,Laura,"07 May, 2021",20 Aug,3,Open,31
1477,190702,Display if willing to relocate on profile,mark Osborn,"11 Jun, 2021",10 Oct,7,Closed,30
1478,192616,Add a blind dating feature for people who dont want looks to influence if they m,Chad,"19 Jun, 2021",13 Oct,7,Open,29
1479,175614,Downvote option on the feedback site,Jared,"31 Mar, 2021",21 Sep,6,Closed,28
1480,189478,Get rid of spamfraudulent users,Chele,"07 Jun, 2021",14 Oct,13,Open,27
1481,170258,Web browser support,Q,"16 Mar, 2021",13 Oct,10,Open,26
1482,164931,Filter favorite school,Moses,"01 Mar, 2021",13 Oct,24,Open,25
1483,179087,Add more then 2 letters for the state or country better geographic clarity pleas,James McLean,"14 Apr, 2021",17 Sep,1,Open,24
1484,181384,Photo age,Joseph Smith,"23 Apr, 2021",01 Sep,2,Open,23
1485,173851,Limit total number of matches based on your responsiveness with existing matches,Josh,"26 Mar, 2021",15 Oct,0,Closed,21
1486,307193,Lower subscription price,Bay,11 Jun,20 Sep,1,Closed,20
1487,194118,Add education level,Holly,"26 Jun, 2021",01 Sep,4,Open,19
1488,165226,Facebook mutual friends,Ashlee,"02 Mar, 2021",07 Jul,3,Closed,19
1489,172209,Home screen should be messaging,Dan,"21 Mar, 2021",21 Sep,1,Open,19
1490,173621,Automatically translate messages,Giovanna,"25 Mar, 2021",07 Jul,10,Closed,18
1491,199535,Fix photo sizing,Kyra,"26 Jul, 2021",21 Sep,8,Open,18
1492,186715,Allow those who you have liked to see you liked them,Anonymous,"21 May, 2021",02 Oct,2,Open,18
1493,164972,World wide distance,Cole,"02 Mar, 2021",14 Sep,2,Open,18
1494,175897,Publish dating market statistics for an area,Trent,"02 Apr, 2021",29 Aug,0,Open,18
1495,188769,Filter returned missionary,Matthew S. Mahoney,"03 Jun, 2021",19 Aug,12,Open,17
1496,192610,Add a section asking about covid vaccination status,Chad,"19 Jun, 2021",13 Oct,6,Open,17
1497,165321,Minimum character count in bio,Qaseem Maajid-Bey,"02 Mar, 2021",11 Sep,2,Closed,17
1498,194685,See at least 1 person per week,Micah Conover,"29 Jun, 2021",10 Oct,0,Closed,17
1499,179930,Timedate stamp on messages,Howie,"18 Apr, 2021",yesterday,1,Open,16
1500,164969,Scroll bar,Cole,"02 Mar, 2021",02 Aug,1,Open,16
1501,192772,Be able to set your location to your home city while traveling,Jacob Coleman,"19 Jun, 2021",01 Sep,0,Closed,16
1502,173770,Party room,Braeden,"25 Mar, 2021",14 Jul,0,Open,16
1503,198341,Filter gym activity,Shelby,"17 Jul, 2021",02 Oct,2,Open,15
1504,201410,Rollover notes,Barry,"03 Aug, 2021",26 Aug,1,Open,15
1505,186181,Optional profile feedback,Jeremy,"18 May, 2021",21 Aug,7,Open,14
1506,189906,Make the distance slider better,Ryan,"08 Jun, 2021",14 Oct,5,Open,14
1507,266157,The new about me section is too short,Liz,"27 Dec, 2021",14 Oct,4,Open,14
1508,200613,No dead animals,Kelsi,"28 Jul, 2021",23 Sep,4,Open,14
1509,217248,Unmatch feedback,R,"22 Sep, 2021",14 Oct,3,Open,14
1510,282931,Family tree app linked to this,Hailey,26 Feb,03 Aug,2,Open,14
1511,200637,Give stats on your profile percentageswhats successful,Todd,"29 Jul, 2021",20 Aug,2,Open,14
1512,188116,Get rid of say hi,J,"31 May, 2021",10 Oct,1,Open,14
1513,173521,Questionnaire,Jared,"25 Mar, 2021",09 Aug,1,Closed,14
1514,202149,React to messages sent,Kristina Cannon,"09 Aug, 2021",09 Aug,0,Open,14
1515,176239,Pause profile,Amanda,"04 Apr, 2021",18 Oct,0,Closed,14
1516,194293,Require member record number,Rachel,"28 Jun, 2021",13 Oct,8,Closed,13
1517,189884,Verified profiles filter for them,Jeramy,"08 Jun, 2021",13 Oct,7,Open,13
1518,194489,Filter modesty,Mitch,"29 Jun, 2021",10 Oct,5,Closed,13
1519,281412,Force users to complete verification,Michael,20 Feb,24 Sep,3,Open,13
1520,186677,Date ideas,Nathaniel Sparks,"20 May, 2021",01 Sep,3,Open,13
1521,202557,Message preview in notification,Sterling,"10 Aug, 2021",20 Aug,2,Open,13
1522,211694,Reset all downswipes from people who like you,Tyler Alley,"05 Sep, 2021",01 Sep,1,Open,13
1523,175898,Option for more detailed profile info,Trent,"02 Apr, 2021",09 Aug,1,Open,13
1524,173095,Multiple search locations,Frank the Dog from Men In Black 2,"23 Mar, 2021",14 Jul,1,Open,13
1525,225427,Clarify interested in,N.,"18 Oct, 2021",20 Aug,0,Open,13
1526,193363,Reasons for swiping,Holly,"23 Jun, 2021",28 Jul,0,Open,13
1527,173511,No gun photos,Lj,"24 Mar, 2021",21 Sep,21,Open,12
1528,177626,Repeal height filter,Aaron,"09 Apr, 2021",10 Oct,11,Open,12
1529,196148,Filter unwanted names,Anne Lester,"06 Jul, 2021",12 Jul,6,Closed,12
1530,198728,Read receipts for sent notes,Jeff,"20 Jul, 2021",13 Oct,5,Open,12
1531,176295,Metric vs imperial on height,Anonymous,"04 Apr, 2021",07 Jul,3,Open,12
1532,218963,Allow users to hide read receipts,Michael Allen,"26 Sep, 2021",15 Oct,2,Open,12
1533,196166,Change location,Chantelle,"06 Jul, 2021",04 Oct,1,Closed,12
1534,223698,Be notified when a match decides to say goodbye,DJ,"11 Oct, 2021",21 Sep,0,Open,12
1535,210998,Superlike feature,alberthallingtonianianan,"31 Aug, 2021",20 Aug,0,Open,12
1536,187180,Purge users,Bparks,"25 May, 2021",21 Sep,0,Closed,12
1537,164959,Tagging the other people in the photo,Alex,"02 Mar, 2021",09 Aug,1,Closed,11
1538,186991,Check to mark your divorce is finalized,A,"23 May, 2021",21 Aug,0,Closed,11
1539,185111,Healthy fitness level filter,Anonymous,"13 May, 2021",08 Sep,3,Open,10
1540,211333,Liked image,Payton,"02 Sep, 2021",20 Aug,0,Open,10
1541,186730,Reviews would be fun,j the Zuni,"21 May, 2021",11 Jun,9,Closed,9
1542,308444,Lower prices of inapp purchases subscriptions,Tim W,16 Jun,09 Aug,5,Closed,9
1543,201800,Add a lifetime membership option,T,"05 Aug, 2021",13 Oct,5,Open,9
1544,174229,Social media section,Khiler,"27 Mar, 2021",05 Jan,5,Closed,9
1545,165097,Filter instagram profile,Leonard,"02 Mar, 2021",13 Oct,5,Closed,9
1546,175219,Down to chat toggle,Jairon Terrero,"30 Mar, 2021",13 Oct,3,Open,9
1547,190987,Account vacationtake a break mode,Adam Proctor,"13 Jun, 2021",21 Sep,2,Closed,9
1548,232162,More info snippets,Sid,"12 Nov, 2021",20 Aug,1,Open,9
1549,196140,Sort matches by distance,Ddport,"06 Jul, 2021",20 Aug,1,Open,9
1550,187103,Reverify people regularly,Isabella,"24 May, 2021",21 Sep,1,Closed,9
1551,184715,Show which chats you havent replied to,Alex,"11 May, 2021",07 Jul,1,Open,9
1552,269055,Replace gloomy cloud image,Jonathan,05 Jan,15 Oct,0,Open,9
1553,224556,Show all matches locations on a map,Cory,"13 Oct, 2021",20 Aug,0,Open,9
1554,223700,Like declined,DJ,"11 Oct, 2021",12 Oct,0,Open,9
1555,203302,Unblock,Keith,"16 Aug, 2021",15 Oct,0,Open,9
1556,185701,Ward hopping,Lindsay,"16 May, 2021",26 Sep,0,Open,9
1557,190597,Filter by region,Matt,"10 Jun, 2021",09 Aug,13,Closed,8
1558,214101,Hair and eye color filter,Joe,"14 Sep, 2021",01 Sep,4,Open,8
1559,189876,Mix in people that like me,TJ,"08 Jun, 2021",25 Oct,3,Closed,8
1560,285801,Gpsprivacy,None of your beeswax,14 Mar,11 Sep,2,Open,8
1561,222916,Another ui overhaul,Ammon,"09 Oct, 2021",03 Aug,2,Open,8
1562,210999,Match guide,alberthallingtonianianan,"31 Aug, 2021",07 Sep,2,Open,8
1563,201202,Premium lite,Josh,"02 Aug, 2021",09 Aug,1,Open,8
1564,195253,Pause locations,Josh,"02 Jul, 2021",25 Oct,1,Closed,8
1565,190895,Automatically refresh the chat page,Brett,"12 Jun, 2021",03 Jul,1,Closed,8
1566,232160,Swipe up feedback,Sid,"12 Nov, 2021",13 Sep,0,Closed,8
1567,205322,Matchmaking other users,David,"28 Aug, 2021",07 Jul,5,Closed,7
1568,285645,Photo descriptions more photos,Bartholemew,13 Mar,25 Oct,4,Open,7
1569,224559,Exclude certain locations,Cory,"13 Oct, 2021",21 Oct,4,Open,7
1570,198315,Match reminder,Garret,"17 Jul, 2021",21 Sep,3,Open,7
1571,169315,Picture suggestions,Jake,"14 Mar, 2021","26 Jul, '21",3,Closed,7
1572,272690,Add a spot for special needs people,Justin,19 Jan,17 Oct,2,Open,7
1573,169853,I dont like you,Alec,"15 Mar, 2021",07 Jul,2,Closed,7
1574,319288,Add asl as a language option,Elizabeth Anderson,29 Jul,31 Oct,1,Open,7
1575,268925,Texting vs in person,Sarah,05 Jan,20 Aug,1,Open,7
1576,211582,See who took a screenshot,Shei,"04 Sep, 2021",25 Sep,1,Closed,7
1577,183681,Hide me from certain names,Halsey W,"06 May, 2021",08 Jul,1,Closed,7
1578,299626,Three strikes youre out,JJ,13 May,11 Sep,0,Closed,7
1579,284319,Inability to screenshot,Lily,06 Mar,10 Jul,0,Open,7
1580,200935,Link friends mutual profiles to one another for easy browsing,Sam,"31 Jul, 2021",09 Aug,0,Open,7
1581,314355,Filter relationship goals,Enisha Cray,07 Jul,30 Sep,9,Closed,6
1582,314524,Develop mutual for computersbrowser not just mobile devices,Courtney Wayment,07 Jul,10 Oct,6,Closed,6
1583,188240,X miles away,Madeleine,"01 Jun, 2021",20 Aug,3,Closed,6
1584,200820,Edit sent notes,Sarah Campbell,"30 Jul, 2021",03 Jul,2,Open,6
1585,199469,Connect with others who served in same mission or where you live,Heather Elise Harkness,"25 Jul, 2021",13 Oct,2,Open,6
1586,194908,Let me change my name,Jessica/Jessie,"01 Jul, 2021",04 Aug,2,Open,6
1587,302990,Clean slate,James Franckum,27 May,21 Sep,1,Closed,6
1588,220259,Better verification,Ronnie,"28 Sep, 2021",01 Sep,1,Open,6
1589,188118,More profile prompts,J,"31 May, 2021",27 May,1,Open,6
1590,188038,Change ux to incorporate text and pictures,Joshua,"30 May, 2021",20 Aug,1,Open,6
1591,205697,Dont erase chats,Mike,"29 Aug, 2021",10 Jul,0,Closed,6
1592,192615,Put people who have liked me in the front of my feed,Chad,"19 Jun, 2021",12 Oct,0,Closed,6
1593,183418,List location next to name in matches and archives,Brett,"04 May, 2021",20 Aug,0,Open,6
1594,203999,Recommend a swipe to a friend,Dea,"21 Aug, 2021",09 Aug,5,Closed,5
1595,311004,More payment methods,Randle,24 Jun,20 Aug,2,Open,5
1596,307040,Move name location age on profile photo to lower screen,Anne,10 Jun,30 Oct,2,Closed,5
1597,186483,Height filter,Ella,"20 May, 2021",22 Jul,2,Closed,5
1598,311374,Make no reason the default for unmatching,Tyler,26 Jun,13 Oct,1,Open,5
1599,253900,Background check every profile claim,Joel,"04 Dec, 2021",25 May,1,Closed,5
1600,202015,Save message as draft,Zach,"06 Aug, 2021",08 Oct,1,Open,5
1601,296298,Change the x to something else,Maz,29 Apr,25 Aug,0,Open,5
1602,284245,Change the screen after a match,Aaron,05 Mar,09 Jul,0,Open,5
1603,200947,Make more moneys,Brenton Kloepfer,"31 Jul, 2021",19 Aug,0,Open,5
1604,197187,Remove unnecessary notifications,Mac,"09 Jul, 2021",27 May,0,Open,5
1605,189874,Fix people showing up twice,TJ,"08 Jun, 2021",14 Jul,0,Closed,5
1606,188057,Reset undo removed deleted match matches,Dallin,"30 May, 2021",23 Feb,0,Closed,5
1607,187899,Make it easier to use the date calendar to put in your birthdate,Shawn,"28 May, 2021",20 Aug,0,Open,5
1608,264559,New layout problematic,Mikki,"22 Dec, 2021",17 Feb,6,Closed,4
1609,326879,Filter tags interests hobbies etc,Kersten,05 Sep,13 Oct,4,Open,4
1610,314493,Uber ratings for other peoples profiles,Danny,07 Jul,13 Oct,4,Open,4
1611,314379,Allow appeals for a banned account,James,07 Jul,13 Oct,3,Closed,4
1612,308219,Require sending a note or comment to like,Patrick,15 Jun,21 Jul,3,Closed,4
1613,253882,Filter income level,Joel,"04 Dec, 2021",24 Sep,3,Closed,4
1614,198980,Delete message,Rosa,"22 Jul, 2021",14 Oct,2,Open,4
1615,195352,Select age range,Monica,"04 Jul, 2021",15 Oct,2,Closed,4
1616,192905,Filter matches by location,Dax,"20 Jun, 2021",07 Jul,2,Closed,4
1617,262981,Favorite quote,Nic,"18 Dec, 2021",12 Aug,1,Open,4
1618,195213,Hide someones profile from your account,Courtney,"02 Jul, 2021",25 Sep,1,Closed,4
1619,184394,Have mutual make leaving feedback or contacting admin easily accessible,Danny,"10 May, 2021",05 Jan,1,Closed,4
1620,183925,Sort by distance,Alex,"07 May, 2021",20 Aug,1,Closed,4
1621,168995,A mutual themed apples to apples like game called its mutual,Samuel Ambler,"12 Mar, 2021","23 Jun, '21",1,Closed,4
1622,324480,Allow pictures in chat,Josh,25 Aug,16 Oct,0,Open,4
1623,308118,Dont make photos full screen,lana,14 Jun,25 Oct,0,Closed,4
1624,306328,Filter out inactive or hardly used profiles,Thomas F,08 Jun,25 Sep,0,Open,4
1625,288069,Save conversations,Bee,25 Mar,20 Aug,0,Open,4
1626,251980,Voice memo included in bio with prompt question,Adam Garaycochea,"29 Nov, 2021",09 Aug,0,Open,4
1627,216093,Mark messages as unread again,Mayci,"19 Sep, 2021",20 Aug,0,Open,4
1628,202351,Diversify your app store ad pictures,Sarah,"09 Aug, 2021",03 Aug,0,Open,4
1629,199400,Make copying text possible at least bios,Delbert,"24 Jul, 2021","17 Dec, '21",0,Open,4
1630,195353,Give referral,Jacob,"04 Jul, 2021",09 Aug,0,Closed,4
1631,188393,Poke or reminder notification,James,"01 Jun, 2021",21 Sep,0,Closed,4
1632,182927,Dont allow blurry pictures,Lynette Olsen,"01 May, 2021",11 Sep,0,Closed,4
1633,175297,See who has premium,Mary,"31 Mar, 2021","03 May, '21",0,Closed,4
1634,263612,Delete about me prompts,Cameron,"20 Dec, 2021",17 Feb,4,Open,3
1635,318607,Change the school feature,Bryant,27 Jul,20 Aug,3,Open,3
1636,192604,Swipe up on all button,Chad,"19 Jun, 2021",13 Oct,2,Open,3
1637,335842,Require photos that are recent,Jacob Patch,10 Oct,25 Oct,1,Open,3
1638,314395,Daily automated match suggestions,John,07 Jul,13 Oct,1,Open,3
1639,263544,Freeze profilematches,KJ,"19 Dec, 2021",16 Aug,1,Closed,3
