Section,Name,description,Date,url_article,url_image
Technology,Elon Musk subpoenas ex-Twitter CEO Jack Dorsey in legal fight,Tesla CEO wants to back out of a $44 billion agreement to acquire the company that Dorsey helped found.,Aug 22,https://www.cbsnews.com/news/elon-musk-subpoenas-jack-dorsey-former-twitter-ceo/,https://assets1.cbsnewsstatic.com/hub/i/r/2021/11/29/af3caaa2-ed1e-440a-87c1-d901a0d79c67/thumbnail/640x360/271f86e971319ddccc77a990e92e0e71/GettyImages-1027064696.jpg#
Technology,NASA begins final preparations for maiden flight of $4.1 billion SLS rocket,NASA plans to launch its new moon rocket on August 29 to kick off a long-awaited 42-day mission.,Aug 22,https://www.cbsnews.com/news/nasa-managers-review-sls-moon-rocket-launch-preparations/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/22/be10aca8-9865-4d48-a1db-409c6e573b60/thumbnail/640x360/ea39a80b88283adedcc747f6d28c186f/082322-sls1-pad.jpg#
Science,"Prized Galileo manuscript turns out to be a fake, university says","The document highlighting the discovery of Jupiter's moons​, described as one of the ""jewels"" of the library's collection, appears to have actually been written in the 20th century.",15H ago,https://www.cbsnews.com/news/galileo-manuscript-forgery-university-of-michigan/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/24/eff440b8-13f1-4da1-b6c8-3e2cd90267ed/thumbnail/640x360/fb35a52fc2a1924d926a68cddaa2c9f1/screen-shot-2022-08-24-at-9-01-40-am.png#
Science,The AI of the tiger: A high-tech bid to save an iconic species,"Campaigners want help building a database of images of tigers' unique coats, hoping artificial intelligence can help them save the animals from extinction.",16H ago,https://www.cbsnews.com/news/ai-of-the-tiger-high-tech-bid-to-save-an-iconic-endangered-species/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/24/b551f3c2-f186-40d2-8fe1-435d3b19af6f/thumbnail/640x360/30f42b3339dc54c69546bf4f4f49e81f/tiger-1237048278.jpg#
Science,Most marine species will face extinction without limiting fossil fuels,"A new climate report card paints a grim future if emissions aren't reduced: ""Climate change is rewiring marine ecosystems at an alarming rate.""",Aug 23,https://www.cbsnews.com/news/marine-species-extinction-risk-greenhouse-gas-emissions/,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/23/7051d458-e4b5-4f2e-9129-e31e1a3da5cb/thumbnail/640x360g8/a819915d5c91c605e6fbfab0bc5d5317/gettyimages-520524404.jpg#
Science,NASA begins final preparations for maiden flight of $4.1 billion SLS rocket,NASA plans to launch its new moon rocket on August 29 to kick off a long-awaited 42-day mission.,Aug 22,https://www.cbsnews.com/news/nasa-managers-review-sls-moon-rocket-launch-preparations/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/22/be10aca8-9865-4d48-a1db-409c6e573b60/thumbnail/640x360/ea39a80b88283adedcc747f6d28c186f/082322-sls1-pad.jpg#
Science,Federal government orders Arizona to cut water,"The federal government will impose new restrictions on the amount of water Arizona and Nevada can take from the Colorado River. CBS News' Tony Dokoupil and Lana Zak speak with Waylon Wuertz, owner of Wuertz Gourd Farm, about how the water restrictions are affecting his business.",Aug 22,https://www.cbsnews.com/video/farmers-face-tough-decisions-as-federal-government-orders-arizona-to-cut-water/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/22/1abf318f-740f-4eaa-afaa-c055ccd7362d/thumbnail/640x360/4a685846544383e8d273b4e132dc3cf2/cbsn-fusion-farmers-face-tough-decisions-as-federal-government-orders-arizona-to-cut-water-thumbnail-1220574-640x360.jpg#
Crime,Man indicted in 1986 murder of 20-year-old college student,"Essex District Attorney Jonathan Blodgett said John Carey, 63, will be charged with first-degree murder in the death of Claire Gravel.",3H ago,https://www.cbsnews.com/news/john-carey-indicted-1986-murder-college-student-claire-gravel-massachusetts/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/24/23cd5cab-4ec4-45af-b26e-3f25fda20206/thumbnail/640x360/04de167bd831a1dd73faa25ae98d5c46/claire-gravel-2.jpg#
Crime,Harvey Weinstein granted appeal of his 2020 rape conviction,Weinstein was sentenced to 23 years in prison for sexually assaulting two women.,4H ago,https://www.cbsnews.com/news/harvey-weinstein-appeal-granted-new-york-judge-rape-criminal-sex-act-conviction/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/07/09/38f36d2d-f524-4333-a6db-59c0bb49d52f/thumbnail/640x360/bc389f0cffb087fcf76ad9e279f36a80/harvey-weinstein-a-1280.jpg#
Crime,"Marjorie Taylor Greene's home targeted in swatting call, police say","A suspect later admitted to making the call, police said.",5H ago,https://www.cbsnews.com/news/marjorie-taylor-greene-home-targeted-in-swatting-call/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/01/02/3792d54d-ad4a-4808-90c0-f6b2c9a0a0c8/thumbnail/640x360/84dc14c027db0145a380236cdbfab220/gettyimages-1353869823.jpg#
Crime,4 wounded in drive-by shooting near Chicago high school,The four people were outside an ice cream shop when they were shot.,5H ago,https://www.cbsnews.com/news/drive-by-shooting-near-chicago-carl-schurz-high-school-4-wounded/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/24/5a9f7a9b-c2cc-4ce1-a272-2b98cf9180d6/thumbnail/640x360/3bdb312fe9e0a0478851ce6467e1874f/vlcsnap-2022-08-24-15h12m24s483.png#
Crime,13-year-old girl is fourth person arrested after death of NYC cab driver,A 13-year-old girl is the latest person to be arrested in the fatal beating of a New York City cab driver.,8H ago,https://www.cbsnews.com/news/new-york-city-cab-driver-death-teenage-girl-arrested/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/04/2bb80fb6-f04a-4e00-b3bb-f90598f18ddd/thumbnail/640x360/0cfb1a34580bd1168a92f5ee9cc11da4/GettyImages-926719206.jpg#
Space,"Prized Galileo manuscript turns out to be a fake, university says","The document highlighting the discovery of Jupiter's moons​, described as one of the ""jewels"" of the library's collection, appears to have actually been written in the 20th century.",15H ago,https://www.cbsnews.com/news/galileo-manuscript-forgery-university-of-michigan/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/24/eff440b8-13f1-4da1-b6c8-3e2cd90267ed/thumbnail/640x360/fb35a52fc2a1924d926a68cddaa2c9f1/screen-shot-2022-08-24-at-9-01-40-am.png#
Space,NASA begins final preparations for maiden flight of $4.1 billion SLS rocket,NASA plans to launch its new moon rocket on August 29 to kick off a long-awaited 42-day mission.,Aug 22,https://www.cbsnews.com/news/nasa-managers-review-sls-moon-rocket-launch-preparations/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/22/be10aca8-9865-4d48-a1db-409c6e573b60/thumbnail/640x360/ea39a80b88283adedcc747f6d28c186f/082322-sls1-pad.jpg#
Space,"NASA reveals new Webb telescope images of Jupiter's auroras, tiny moons",These are the most detailed images to date of the solar system's largest planet.,Aug 22,https://www.cbsnews.com/news/nasa-webb-telescope-jupiter-images-auroras-moons/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/22/35758ac1-96f3-485d-84a4-e0e740889ffe/thumbnail/640x360g2/9f15666c81af3bc344f69a5d8273891c/ap22234538827867.jpg#
Space,"""The most ridiculously detailed"" photo of the moon has arrived",The duo took thousands of photos to create the glowing image of Earth's lunar companion – and it does not disappoint.,Aug 22,https://www.cbsnews.com/news/moon-photo-two-astrophotographers-captured-most-ridiculously-detailed-picture/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/22/6a29df4c-38a1-4dc2-8ff0-7bae0d733c7c/thumbnail/640x360/203c8d2f7db7a147a62ecd1e0908e2ff/300227995-149261601060767-189191177030395799-n.jpg#
Space,NASA astronaut Nicole Aunapu Mann will make history in space,Astronaut Nicole Aunapu Mann will serve as mission commander and make history as the first Native American woman in space this fall.,Aug 17,https://www.cbsnews.com/news/nicole-aunapu-mann-nasa-astronaut-first-native-american-woman-in-space/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/17/d85ef51d-16a0-4807-977f-5319b9c98bdd/thumbnail/640x360/1e7f4c9a0dd75990cde59f3d03d98a18/screen-shot-2022-08-17-at-5-14-20-pm.png#
Latest Galleries,Cities with the worst traffic in the world,"Traffic software company TomTom has listed the places with the worst traffic delays  – and, yes, one U.S. city makes the list.",Aug 22,https://www.cbsnews.com/pictures/worst-traffic-cities-in-the-world/,https://assets2.cbsnewsstatic.com/hub/i/r/2018/04/18/1f4f690f-dd0e-4ad0-b1c1-197a44eaffb8/thumbnail/640x360/3a92f7e7619d272dc361f074c4d7ce97/shutterstock-497000191.jpg#
Latest Galleries,Rare photos from the 1976 Chowchilla bus kidnapping,A look inside the truck trailer where 26 abducted school children and their bus driver were buried alive -- and later escaped.,Aug 17,https://www.cbsnews.com/pictures/chowchilla-bus-kidnapping-frederick-woods-rare-photos-from-one-of-the-largest-kidnappings-in-u-s-history/,https://assets1.cbsnewsstatic.com/hub/i/r/2019/10/10/5f14315d-92e6-4eba-be8c-223d47a0836d/thumbnail/640x360/8f25f897327820a09bc54763a155b2c1/chowchilla-trailer-unearthed.jpg#
Latest Galleries,"Taliban marks ""Victory Day"" a year after Afghan takeover","While many Afghans have little to celebrate, the country's Taliban rulers were happy to show off their control of Kabul's streets.",Aug 15,https://www.cbsnews.com/pictures/afghanistan-taliban-victory-day-us-withdrawal/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/15/ddfa7c44-a889-42b3-b35f-6cdffb56b24e/thumbnail/640x360/7a2081229d99740e95709e02469d0646/img-7765.jpg#
Latest Galleries,The Circleville letters: You've got hate mail,"An anonymous letter writer terrorizes a small town, threatening to expose their rumored dark secrets.",Aug 6,https://www.cbsnews.com/pictures/circleville-letters-mail-gallery/,https://assets2.cbsnewsstatic.com/hub/i/r/2021/08/24/ff697803-8972-4bae-9626-8ec6f97681e2/thumbnail/640x360/637392e248d79ffe66d866e5d7000964/circleville-01.jpg#
Latest Galleries,Timeline: The Jonelle Matthews case,"Inside the case against Steven Pankey, a former political candidate who was tried for the kidnapping and murder of a Colorado 12-year-old.",Aug 6,https://www.cbsnews.com/pictures/jonelle-matthews-murder-steven-pankey-trial/,https://assets1.cbsnewsstatic.com/hub/i/r/2021/03/25/bd1cd8d3-f046-476f-b128-f08a60138e91/thumbnail/640x360/5f6e2954106a2d2224934313e33fd704/matthew-reward.jpg#
Latest Videos,Latest Videos,"President Biden Wednesday announced a plan to forgive up to $20,000 in federal student loans for certain borrowers earning less that $125,000 annually. U.S. Education Secretary Miguel Cardona joined ""Red and Blue"" to discuss the benefits of the initiative.",2H ago,https://www.cbsnews.com/video/education-secretary-miguel-cardona-biden-student-loan-relief-plan/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/25/5fc130bc-6636-4577-bf1f-664c68fa85fc/thumbnail/640x360/09f19d69fb28234af039afb4d2f71892/cbsn-fusion-who-qualifies-for-bidens-student-loan-relief-thumbnail-1228815-640x360.jpg#
Latest Videos,Islamic militants responsible for Somalia attack,"The Islamic militant group Al-Shabaab claimed reponsibility for a deadly attack in Somalia's capital on Sunday. At least 20 people were killed and more than 100 were injured. Bruce Hoffman, a senior fellow for the Council on Foreign Relations, joined CBS News' John Dickerson to discuss.",3H ago,https://www.cbsnews.com/video/islamic-militant-group-claims-responsibility-for-deadly-somalia-attack/,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/25/5085c6d1-dc8b-4698-b672-c7ac4d053ee4/thumbnail/640x360/a046645dbb007d86c950f5283b96b401/0824-somalia-1228672-640x360.jpg#
Latest Videos,Vanessa Bryant awarded $16M over crash site photos,"A jury Wednesday awarded Vanessa Bryant $16 million in the trial over photos of the helicopter crash site where Kobe Bryant and their daughter died, along with seven others. Carter Evans has the latest.",3H ago,https://www.cbsnews.com/video/vanessa-bryant-awarded-16-million-over-kobe-bryant-crash-site-photos/,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/25/c11a229b-d538-4cef-a705-d154a29b8f82/thumbnail/640x360/2054bead570a532c891ea19523b3bd2c/0824-en-bryant-photos-1228528-640x360.jpg#
Latest Videos,Report: Trump-allied attorneys led effort to copy election data,"Attorneys allied with former President Donald Trump led an effort to copy 2020 presidential election data from several states, according to a report in the Washington Post. Jon Swaine, one of the investigative reporters who covered the story for the Post, joined CBS News to discuss what he found.",3H ago,https://www.cbsnews.com/video/trump-allied-attorneys-2020-election-data/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/25/d48bf155-14db-451c-a671-b3f3f1d93f6f/thumbnail/640x360/357b429aa002b8b1cea7ea5efceb0643/cbsn-fusion-trump-allied-attorneys-led-effort-to-copy-2020-election-data-in-several-states-thumbnail-1228830-640x360.jpg#
Latest Videos,At least 15 journalists killed in Mexico so far in 2022,"2022 has been one of the deadliest years ever for journalists in Mexico. Jan-Albert Hootsen, a Mexico representative for the nonprofit Committee to Protect Journalists, joins CBS News to discuss the violence against reporters in Mexico.",4H ago,https://www.cbsnews.com/video/15-journalists-killed-mexico-2022/,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/25/d8fb8c41-2177-40c6-9d0f-ac4d6bf14fd4/thumbnail/640x360/3578cd29328b5f068f10dd1caba748e0/cbsn-fusion-15th-journalist-killed-in-mexico-this-year-thumbnail-1228475-640x360.jpg#
